Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3211---Aserrado y conservación de la madera,NA,NA,NA,NA,NA,NA,NA,-1.172,-1.154,7.574,10.97,-1.216,0.564,2.871,18.77,31.281,21.887,29.433,24.619,24.448,25.594,31.667,38.892,38.412,26.615,34.808,35.362,33.289,26.954,12.383,14.64,14.711,20.278,19.143,18.154,14.273,13.977,14.538,19.573,13.79,13.987,15.476,17.998,18.454,16.819,11.452,18.111,17.706,15.934,7.301,4.959,4.298,4.993,6.313,5.69,5.515,6.479,11.079,11.808,11.692,8.351,9.374,9.922,6.952,2.132,-2.239,-2.159,4.946,2.703,1.522,-3.668,-2.416,1.526,5.215,-3.072,-1.666,-0.056,3.382,5.189,7.435,4.458,4.247,5.264,4.98,12.454,10.5,10.048,9.359,11.55,11.05,10.676,2.007,4.441,3.501,5.823,3.043,3.197,3.913,13.176,9.983,10.824,8.192,11.706,11.381,10.5,4.028,1.156,-2.403,6.881,2.63,1.104,2.454,8.088,6.913,3.421,-6.974,7.462,6.033,2.843,-5.107,-0.151,6.169,9.717,-2.511,0.267,2.549,8.668,7.94,6.884,5.461,8.247,7.789,7.091,6.02,3.705,3.063,2.001,4.729,4.159,3.633,-0.62,-0.038,1.157,1.106,-0.284,0.209,0.442,2.067,3.321,4.658,7.727,2.727,3.373,4.445,8.138,8.805,7.717,5.508,8.465,8.187,7.495,5.717,7.331,6.321,4.327,6.573,6.495,5.961,10.088,7.182,6.033,7.46,8.549,7.71,7.651,-0.262,0.37,1.271,1.041,0.043,0.459,0.591,3.126,4.233,5.735,6.701,3.672,4.339,4.885,4.799,2.673,1.344,0.061,3.735,2.944,2.262,-1.388,0.506,5.426,16.09,-0.411,1.618,5.035,28.481,31.691,,,30.042,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3212---Fabricación de laminados y aglutinados de madera,NA,NA,NA,NA,NA,NA,NA,4.982,4.092,2.805,5.779,4.501,3.888,4.542,19.995,36.793,35.792,34.229,27.89,30.47,31.466,30.243,17.232,19.926,27.781,23.78,22.567,23.937,22.073,25.345,24.217,18.346,23.739,23.917,22.315,15.083,7.787,6.732,2.77,11.333,9.657,7.691,6.524,8.504,6.057,3.399,7.505,6.979,5.977,-2.486,-5.586,-5.402,-4.63,-4.007,-4.473,-4.466,-6.431,-5.155,-3.405,-2.189,-5.816,-4.978,-4.26,-2.08,-1.716,-3.075,-5.929,-1.921,-2.329,-3.329,-8.982,-9.205,-3.922,7.7,-9.071,-7.299,-3.303,25.356,37.174,36.805,22.21,31.413,33.514,30.161,13.466,6.606,-3.727,-5.655,9.759,4.582,1.76,-11.633,-14.25,-7.71,-0.514,-12.962,-11.115,-8.495,8.068,12.507,13.737,11.257,10.269,11.497,11.48,4.443,1.079,0.313,10.051,2.73,1.825,3.742,17.585,9.42,5.853,-4.431,13.433,10.805,6.843,-9.893,0.437,4.152,6.571,-4.857,-1.936,0.131,9.889,7.638,7.664,9.275,8.762,8.432,8.677,14.85,16.735,17.675,15.293,15.715,16.345,15.995,7.781,5.12,6.519,4.257,6.493,6.593,6.077,0.139,-2.577,-7.031,-7.229,-1.289,-3.283,-4.287,-3.367,1.702,5.618,11.167,-0.798,1.398,3.899,16.081,15.744,10.848,6.493,15.984,14.118,11.985,5.855,6.228,5.62,5.111,5.968,5.854,5.665,2.914,1.204,4.199,5.553,2.078,2.772,3.482,4.812,4.778,3.014,1.929,4.771,4.185,3.588,-0.351,-1.478,-1.051,0.434,-0.929,-0.98,-0.574,4.181,10.163,14.387,17.528,7.31,9.704,11.69,17.728,16.375,,,16.746,,
Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera|3219---Fabricación de otros productos de madera,NA,NA,NA,NA,NA,NA,NA,3.889,1.593,-0.742,2.161,2.869,1.512,1.637,16.08,38.979,35.863,41.615,27.192,30.388,33.897,32.646,19.362,20.783,19.536,25.722,23.943,22.483,21.198,20.104,21.742,21.675,20.68,20.958,20.842,16.812,12.791,12.809,15.845,14.615,13.974,14.635,16.498,18.261,16.399,10.915,17.381,17.044,15.22,10.742,10.783,9.817,9.257,10.801,10.433,10.18,5.523,4.153,5.198,5.573,4.757,4.948,5.093,6.942,7.015,6.394,6.665,7.037,6.817,6.803,5.472,5.985,5.106,3.798,5.703,5.485,5.041,5.037,3.483,4.298,7.636,4.285,4.311,5.241,6.564,3.978,4.251,1.544,5.257,4.883,3.92,-0.233,2.612,3.302,3.346,1.171,1.881,2.225,4.665,3.443,2.706,3.065,4.056,3.609,3.499,1.098,1.558,0.525,6.669,1.326,1.047,2.269,10.15,10.136,9.822,4.057,10.136,10.034,8.65,2.588,2.288,3.536,3.498,2.447,2.798,2.966,4.224,4.967,4.7,5.48,4.599,4.642,4.886,6.584,6.403,6.69,6.078,6.495,6.57,6.445,5.331,6.895,7.053,5.095,6.112,6.399,6.057,2.758,0.686,0.259,3.334,1.713,1.236,1.771,8.566,10.884,12.984,13.052,9.719,10.771,11.452,12.972,9.163,6.998,7.708,11.05,9.716,9.15,5.866,7.258,7.083,5.295,6.551,6.717,6.291,5.225,5.589,5.241,4.562,5.404,5.355,5.163,1.823,2.324,3.623,5.719,2.083,2.587,3.426,9.391,12.261,12.802,11.356,10.287,11.181,11.381,7.784,5.662,5.74,6.514,7.298,6.778,6.616,9.188,8.984,,,9.01,,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel,NA,NA,NA,NA,NA,NA,NA,1.129,3.255,8.745,12.099,2.229,4.467,6.371,34.749,78.52,74.12,77.981,56.739,62.61,66.786,52.389,9.328,4.729,-1.524,27.68,19.194,13.271,-2.045,1.405,8.387,10.022,-0.331,2.613,4.478,12.501,13.268,10.424,14.329,12.886,12.011,12.627,10.875,11.045,9.1,8.483,10.971,10.28,9.794,10.031,11.385,12.596,10.382,10.709,11.348,11.043,8.395,5.277,3.14,0.658,6.795,5.53,4.293,-0.81,-0.39,0.497,2.129,-0.591,-0.222,0.358,3.859,6.168,6.208,6.222,5.014,5.409,5.627,6.481,7.734,10.978,10.812,7.157,8.514,9.121,11.338,8.669,4.254,3.309,9.956,7.919,6.698,1.858,3.432,4.498,5.443,2.643,3.271,3.818,6.994,7.062,6.852,6.667,7.026,6.956,6.882,5.866,3.617,3.582,11.138,4.718,4.336,6.002,12.304,9.875,8.424,0.679,11.068,10.175,7.705,-0.773,3.946,7.425,6.942,1.611,3.539,4.383,6.176,3.499,1.332,2.645,4.786,3.596,3.353,3.453,3.73,5.064,5.447,3.601,4.092,4.439,4.187,3.436,1.729,-0.185,3.799,3.1,2.262,0.246,0.13,0.523,2.149,0.187,0.3,0.77,4.745,7.831,9.538,9.671,6.299,7.392,7.976,8.753,6.615,5.835,6.012,7.664,7.024,6.747,6.681,7.532,7.195,7.696,7.107,7.145,7.282,6.571,7.078,7.774,7.485,6.847,7.16,7.25,7.376,5.957,5.026,4.234,6.632,6.08,5.598,3.589,4.796,4.788,3.854,4.131,4.358,4.246,3.323,2.935,4.124,6.914,3.251,3.555,4.408,8.49,9.765,,,9.136,,
"Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3221---Fabricación de pulpa, papel y cartón",NA,NA,NA,NA,NA,NA,NA,-7.321,-0.411,11.634,22.802,-3.754,1.361,6.465,53.328,98.574,93.47,87.933,76.191,81.804,83.454,55.043,4.977,-6.151,-12.215,26.265,14.142,6.615,-12.616,-3.08,10.444,16.775,-8.028,-2.059,2.469,20.89,17.912,11.807,10.093,19.368,16.595,14.845,4.897,8.603,7.596,10.67,6.795,7.022,7.987,14.455,12.153,12.669,8.446,13.236,13.009,11.723,4.091,0.438,-4.791,-8.719,2.253,-0.124,-2.297,-9.759,-8.713,-5.279,-1.632,-9.252,-7.964,-6.44,2.205,5.35,4.839,4.761,3.784,4.128,4.29,5.765,5.582,10.912,10.11,5.685,7.505,8.205,10.529,9.56,3.522,2.412,10.039,7.718,6.3,1.189,2.434,4.25,4.411,1.814,2.634,3.071,4.992,2.913,2.183,3.16,3.928,3.33,3.294,5.97,9.709,10.94,13.283,7.863,8.888,9.966,10.376,8.038,5.734,2.928,9.178,8.011,6.719,3.219,6.062,9.32,9.277,4.689,6.242,7.016,8.243,4.093,2.1,3.067,6.065,4.688,4.238,3.86,4.291,4.341,4.841,4.091,4.188,4.38,4.15,3.595,3.953,1.95,3.864,3.88,3.383,1.328,0.67,-0.011,0.63,0.995,0.665,0.659,3.668,6.369,8.079,9.177,5.011,6.027,6.831,8.589,6.95,6.136,6.916,7.759,7.2,7.1,9.104,10.623,11.609,13.177,9.867,10.472,11.152,10.78,10.964,11.032,9.505,10.908,10.94,10.588,7.035,5.332,3.792,1.701,6.139,5.336,4.396,1.048,0.636,0.766,0.739,0.835,0.81,0.796,2.002,3.008,5.452,8.443,2.552,3.558,4.765,11.131,13.699,,,12.419,,
Actividades secundarias|31-33---Industrias manufactureras|322---Industria del papel|3222---Fabricación de productos de cartón y papel,NA,NA,NA,NA,NA,NA,NA,7.417,6.463,6.884,3.966,6.944,6.986,6.255,19.559,61.25,57.673,69.124,40.349,46.253,52.208,51.999,14.928,15.848,8.682,30.762,25.252,20.46,8.192,5.966,7.62,6.44,7.066,7.299,7.079,6.736,10.197,9.625,17.793,8.511,8.919,11.225,15.797,12.594,10.533,6.789,14.129,12.829,11.163,6.767,11.037,12.981,12.144,8.945,10.341,10.769,12.181,9.141,8.66,7.382,10.598,9.885,9.25,5.355,4.928,4.057,4.378,5.149,4.782,4.669,4.882,6.712,7.041,7.11,5.79,6.211,6.455,6.953,9.024,11.056,11.281,8.07,9.145,9.704,11.954,8.24,4.653,3.78,10.006,8.093,6.958,2.093,3.933,4.649,5.948,3.009,3.565,4.174,8.077,9.314,9.454,8.624,8.71,8.95,8.859,5.697,0.342,-0.34,9.925,2.926,1.814,3.799,13.223,10.906,9.968,-0.584,12.066,11.368,8.216,-2.88,2.749,6.326,5.745,-0.07,2.037,2.955,5.151,3.172,0.921,2.375,4.132,3.03,2.874,3.183,3.422,5.446,5.776,3.308,4.015,4.454,4.21,3.358,0.587,-1.268,3.77,2.696,1.684,-0.308,-0.146,0.792,2.904,-0.226,0.114,0.824,5.284,8.533,10.226,9.905,6.931,8.054,8.526,8.858,6.46,5.708,5.586,7.632,6.954,6.588,5.473,6.07,5.098,5.103,5.768,5.545,5.429,4.543,5.179,6.243,6.505,4.879,5.342,5.64,7.532,6.353,5.745,5.571,6.914,6.511,6.26,4.919,6.842,6.732,5.407,5.785,6.122,5.964,3.99,2.944,3.509,6.274,3.63,3.58,4.27,7.324,8.154,,,7.742,,
Actividades secundarias|31-33---Industrias manufactureras|323---Impresión e industrias conexas,NA,NA,NA,NA,NA,NA,NA,6.51,7.049,7.344,7.803,6.803,7.034,7.287,27.559,45.928,38.051,45.284,36.413,36.966,39.456,39.288,17.578,19.313,18.487,28.061,24.506,22.624,4.917,4.597,3.903,-0.677,4.678,4.359,2.85,-0.036,9.668,13.28,15.825,4.581,8.036,10.226,22.159,15.324,10.528,5.63,18.876,15.41,12.486,-1.385,-0.2,2.952,7.698,-0.82,0.621,2.637,14.21,14.754,13.982,10.447,14.423,14.27,13.156,3.012,-2.305,-5.268,-4.907,0.295,-1.914,-2.858,-2.797,1.212,2.316,2.54,-0.685,0.471,1.13,3.447,3.318,4.124,4.494,3.345,3.648,3.91,4.855,4.489,4.199,3.405,4.729,4.525,4.181,1.253,0.842,-1.832,-1.178,1.032,-0.037,-0.346,-0.793,-0.937,1.005,1.041,-0.885,-0.212,0.124,1.273,1.962,3.132,6.985,1.639,2.21,3.613,12.068,15.449,13.366,8.203,13.791,13.611,11.997,-2.161,-9.462,-8.894,-7.224,-6.101,-7.111,-7.147,-0.445,7.164,12.122,14.668,3.525,6.56,8.806,14.142,13.142,11.154,10.905,13.695,12.755,11.961,11.866,11.594,11.25,8.78,11.681,11.474,10.871,3.59,1.156,-1.397,-0.34,2.291,0.986,0.674,3.393,5.467,6.237,6.227,4.431,5.048,5.347,7.382,6.214,4.542,3.423,6.818,6.045,5.339,1.602,2.754,4.902,6.137,2.159,3.105,3.883,6.299,4.593,3.056,1.488,5.446,4.603,3.787,2.066,3.257,3.77,6.049,2.642,3.038,3.796,6.182,7.224,9.097,7.688,6.442,7.36,7.507,5.391,3.192,2.285,2.008,4.56,3.747,3.27,6.04,10.472,,,8.301,,
Actividades secundarias|31-33---Industrias manufactureras|324---Fabricación de productos derivados del petróleo y del carbón,NA,NA,NA,NA,NA,NA,NA,-4.975,-7.873,-6.894,-2.389,-6.45,-6.604,-5.508,21.599,67.102,67.065,60.224,43.706,51.133,53.245,36.732,3.435,3.308,12.531,17.949,12.843,12.882,18.462,16.77,17.949,7.036,17.664,17.766,14.884,-11.086,-20.954,-25.463,-17.677,-16.043,-19.233,-18.838,0.331,23.19,41.065,43.055,11,20.421,25.976,39.729,32.224,26.612,20.592,35.947,32.394,29.094,12.612,7.988,5.457,6.993,10.243,8.623,8.192,11.917,19.133,12.463,-8.221,15.595,14.555,8.832,-29.746,-48.352,-41.971,-9.263,-39.426,-40.272,-33.704,58.498,136.251,109.778,18.638,93.081,98.487,75.144,-61.339,-88.916,-84.596,-32.946,-76.185,-79.06,-69.655,227.605,1327.965,1101.755,219.814,504.821,655.047,458.27,15.484,-34.719,-47.157,-35.667,-14.632,-27.534,-29.633,-5.912,27.575,48.443,6.977,9.334,20.381,17.188,-35.641,-51.242,-51.204,-21.191,-43.886,-46.442,-40.926,50.292,104.537,103.961,59.273,75.099,84.432,76.785,11.817,-5.531,-5.054,17.914,2.471,-0.188,4.638,51.371,67.97,51.199,11.089,59.689,56.771,43.408,-25.018,-44.387,-44.597,-32.733,-35.479,-38.471,-37.176,-0.353,48.186,85.972,94.172,22.344,41.24,53.398,72.832,50.81,13.404,-28.365,60.295,41.849,20.924,-65.1,-79.473,-72.917,-28.987,-72.352,-72.411,-65.306,169.322,461.751,437.357,231.227,278.867,320.226,289.412,89.058,63.303,47.581,20.907,75.666,67.099,55.654,-2.963,-13.183,-14.568,-4.772,-8.789,-10.781,-9.406,11.158,20.068,30.807,30.104,15.762,20.552,23.113,36.007,30.398,25.051,26.807,32.804,30.283,29.511,24.941,34.04,,,29.641,,
Actividades secundarias|31-33---Industrias manufactureras|325---Industria química,NA,NA,NA,NA,NA,NA,NA,-4.918,-3.876,-4.849,1.252,-4.399,-4.563,-3.083,24.137,50.279,58.172,56.968,37.327,44.439,47.603,42.339,22.672,22.603,19.178,31.505,28.042,25.638,11.355,10.604,12.565,14.835,10.992,11.61,12.406,18.523,16.245,18.76,21.893,17.327,17.847,18.956,19.494,19.629,16.47,12.492,19.567,18.472,16.837,11.449,12.004,8.686,8.019,11.724,10.664,9.96,13.253,10.223,9.564,6.565,11.69,10.946,9.829,2.093,8.143,11.69,8.852,5.195,7.407,7.779,7.543,-1.808,-10.296,-6.603,2.64,-1.958,-3.141,0.552,11.397,24.348,23.954,5.966,11.935,14.947,9.506,-1.452,-8.026,-1.725,3.685,-0.528,-0.889,7.342,18.577,27.982,16.296,13.1,18.155,17.659,8.949,4.377,-2.086,2.088,6.475,3.293,2.925,8.214,10.458,16.717,13.151,9.372,11.945,12.302,1.923,-1.129,-3.659,-0.912,0.331,-1.111,-1.051,8.755,9.367,2.371,-0.484,9.059,6.725,4.864,-4.515,-3.842,3.533,13.029,-4.165,-1.648,1.916,20.783,26.248,23.475,18.513,23.588,23.551,22.138,13.46,3.802,-0.964,-9.433,8.4,5.151,1.405,-13.345,-16.095,-13.526,-6.39,-14.677,-14.285,-12.461,-1.806,12.255,19.191,16.874,4.98,9.647,11.379,18.958,11.495,7.582,5.732,15.121,12.433,10.745,-1.048,-9.614,-16.156,-10.553,-5.27,-8.95,-9.336,-5.51,7.651,12.926,10.812,0.707,4.5,5.999,4.776,1.698,1.273,-2.636,3.202,2.549,1.259,0.243,2.034,2.914,5.701,1.045,1.68,2.683,8.272,9.034,9.627,11.452,8.741,9.075,9.73,10.627,10.643,,,10.639,,
Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3251---Fabricación de productos químicos básicos,NA,NA,NA,NA,NA,NA,NA,-14.382,-11.229,-16.285,-5.967,-12.883,-14.033,-12.037,18.991,52.608,65.656,51.548,35.488,45.221,46.83,39.026,15.107,17.208,17.196,25.83,22.526,21.069,10.965,8.979,16.414,22.042,9.953,12.329,14.842,26.634,23.163,23.123,26.078,24.881,24.171,24.626,16.858,15.813,13.453,10.922,16.335,15.316,14.158,10.964,15.617,10.761,10.7,13.255,12.365,11.908,23.587,17.21,12.259,4.935,20.394,17.623,14.27,-6.619,3.493,12.918,8.502,-1.675,3.113,4.455,6.879,-13.284,-29.321,-21.701,-3.54,-13.005,-15.254,-6.224,21.403,55.691,50.876,6.664,21.111,28.437,14.306,-12.099,-23.224,-8.125,0.112,-8.537,-8.533,12.15,45.558,70.272,32.994,28.177,41.908,39.413,16.655,5.647,-7.183,1.266,10.598,3.466,2.671,12.539,16.896,29.121,20.524,14.698,19.534,19.788,-3.716,-8.683,-11.934,-6.284,-6.256,-8.219,-7.688,16.113,15.672,0.622,-5.386,15.893,10.501,6.352,-13.498,-11.746,0.665,16.394,-12.62,-8.471,-2.482,32.301,43.041,37.907,30.161,37.789,37.888,35.45,20.917,2.952,-6.151,-20.78,11.408,5.303,-1.603,-26.46,-31.737,-27.535,-15.069,-28.978,-28.531,-25.651,-9.16,19.385,34.434,28.53,3.93,13.424,16.826,34.39,17.586,9.644,3.807,25.625,19.791,15.81,-12.67,-32.831,-43.591,-34.274,-22.297,-29.498,-30.524,-18.411,18.651,38.363,33.654,-2.956,8.198,13.552,13.734,2.645,-0.482,-7.227,7.958,5.027,1.96,-1.484,1.404,3.151,8.757,-0.147,0.949,2.74,14.405,19.816,21.266,23.341,17.155,18.662,20.055,17.498,16.987,,,17.141,,
"Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3252---Fabricación de resinas y hules sintéticos, y fibras químicas",NA,NA,NA,NA,NA,NA,NA,6.153,8.494,13.461,18.74,7.366,9.589,11.996,54.107,98.406,105.845,99.152,75.722,85.74,89.287,59.208,20.896,9.676,7.02,37.971,27.232,21.458,1.707,0.884,0.216,-1.114,1.288,0.922,0.393,-3.448,-6.179,-5.834,-2.127,-4.846,-5.208,-4.425,0.093,2.667,4.845,4.847,1.395,2.597,3.182,13.679,17.028,13.788,5.723,15.366,14.811,12.477,-10.002,-17.239,-18.771,-17.85,-13.646,-15.36,-15.894,-13.932,-6.997,1.814,6.782,-10.563,-6.546,-3.523,14.98,19.29,15.955,14.837,16.966,16.56,16.105,14.159,12.614,21.472,34.394,13.544,16.56,21.123,35.169,31.819,17.315,10.139,33.433,27.287,22.449,4.694,0.727,4.54,3.229,2.669,3.306,3.276,3.782,4.8,5.698,4.969,4.274,4.723,4.806,12.323,14.847,14.421,14.244,13.582,13.909,13.911,-5.496,-12.863,-11.859,-11.772,-9.267,-10.159,-10.49,2.153,14.944,10.022,9.706,8.435,8.981,9.112,11.098,11.28,13.662,19.98,11.195,12.012,13.921,14.491,11.198,4.966,-1.266,12.765,10.047,7.16,-0.299,-5.26,-2.243,-4.217,-2.831,-2.608,-2.978,-8.713,-9.875,-9.33,-5.191,-9.309,-9.339,-8.37,2.324,9.095,15.254,10.53,5.686,8.897,9.326,8.01,6.125,4.276,11.851,7.078,6.095,7.442,18.521,15.221,9.73,10.44,16.839,14.397,13.436,6.132,11.295,12.475,5.359,8.726,9.93,8.782,-2.618,-9.27,-11.195,-14.706,-6.028,-7.763,-9.466,-14.366,-6.495,-8.599,-6.674,-10.744,-10.088,-9.368,1.592,3.271,9.651,18.198,2.738,5.094,8.287,15.889,11.548,,,13.615,,
"Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3253---Fabricación de fertilizantes, pesticidas y otros agroquímicos",NA,NA,NA,NA,NA,NA,NA,-31.834,-30.745,-22.075,-9.478,-31.228,-28.028,-23.915,33.132,65.395,80.538,90.496,49.618,60.59,69.258,64.208,42.992,30.331,23.659,52.366,43.348,36.905,9.527,11.086,15.035,22.748,10.453,11.775,13.713,18.908,17.156,15.103,1.889,18.289,17.37,13.978,7.455,6.138,13.111,11.493,6.674,8.628,9.341,4.578,11.94,-0.869,-5.893,8.491,5.474,2.511,2.181,-0.868,7.466,16.685,0.642,2.993,6.246,20.147,20.647,18.845,16.803,20.61,19.699,18.934,7.583,4.358,3.997,0.907,5.493,5.401,3.951,8.873,2.243,-3.027,7.37,5.066,1.937,3.519,2.212,6.088,3.79,2.363,4.386,4.175,3.759,11.268,9.692,11.88,7.722,10.425,10.914,10.1,-1.011,-0.45,1.995,12.135,-0.752,0.339,3.278,22.411,46.921,67.226,70.1,36.516,48.084,54.179,31.414,-7.815,-24.448,-24.25,7.622,-5.62,-11.11,-10.281,7.068,13.664,20.613,-1.441,3.137,7.224,19.79,8.588,9.739,10.416,13.377,12.134,11.362,7.477,11.769,10.867,3.661,9.778,10.165,8.754,8.456,12.438,11.89,9.472,10.624,10.947,10.408,4.581,1.635,3.756,7.187,2.979,3.269,4.13,16.872,21.842,21.731,15.579,19.495,20.233,19.208,7.377,0.849,-2.026,1.215,3.912,1.949,1.795,6.395,7.428,5.119,6.98,6.904,6.332,6.504,1.513,4.595,9.607,8.081,3.134,5.107,5.679,5.179,2.396,1.375,-1.864,3.657,2.978,1.937,1.339,11.12,8.738,7.016,6.165,6.951,6.968,3.44,-1.535,0.488,8.561,1.027,0.788,2.731,14.494,12.197,,,13.272,,
Actividades secundarias|31-33---Industrias manufactureras|325---Industria química|3254---Fabricación de productos farmacéuticos,NA,NA,NA,NA,NA,NA,NA,13.724,12.627,13.274,12.7,13.245,13.27,13.194,17.259,29.802,39.428,49.797,24.257,30.194,34.463,49.455,41.014,32.451,24.212,44.423,38.979,35.428,14.435,8.684,5.901,5.59,11.259,9.477,8.508,12.18,19.533,28.196,35.783,16.211,20.174,24.053,39.715,35.254,27.594,19.475,37.12,33.813,29.857,10.665,6.671,6.137,8.505,8.522,7.774,7.938,15.737,21.177,24.304,24.883,18.628,20.594,21.727,21.499,18.231,15.326,11.625,19.732,18.141,16.477,8.848,6.356,6.727,6.752,7.484,7.202,7.072,6.549,6.327,4.043,0.95,6.433,5.597,4.522,-1.47,-2.74,-2.089,0.397,-2.151,-2.126,-1.546,2.518,4.969,5.264,4.965,3.837,4.32,4.449,4.061,3.122,2.5,2.401,3.544,3.187,3.004,1.804,-0.177,-0.171,-0.547,0.732,0.408,0.201,2.573,6.402,7.625,9.011,4.634,5.725,6.621,10.293,10.614,9.812,5.928,10.306,10.032,8.926,-2.391,-6.099,-4.269,2.517,-4.27,-4.216,-2.622,13.644,21.89,23.936,21.063,17.992,19.96,20.159,14.743,10.6,6.325,3.105,12.43,10.351,8.592,0.29,-2.443,-2.393,-0.149,-1.086,-1.572,-1.221,3.766,7.933,9.751,12.343,5.869,7.254,8.615,14.177,14.349,12.748,8.018,14.269,13.668,12.111,1.808,-3.178,-6.193,-7.24,-0.741,-2.617,-3.769,-6.353,-6.678,-8.445,-5.488,-6.501,-7.198,-6.786,-6.286,-1,5.01,4.964,-3.726,-0.734,0.719,11.137,9.21,8.399,8.434,10.143,9.456,9.174,4.207,3.357,3.064,2.35,3.8,3.573,3.266,3.096,2.789,,,2.96,,
