Descriptores,1993|T1,1993|T2,1993|T3,1993|T4,1993|6 Meses,1993|9 Meses,1993|Anual,1994|T1,1994|T2,1994|T3,1994|T4,1994|6 Meses,1994|9 Meses,1994|Anual,1995|T1,1995|T2,1995|T3,1995|T4,1995|6 Meses,1995|9 Meses,1995|Anual,1996|T1,1996|T2,1996|T3,1996|T4,1996|6 Meses,1996|9 Meses,1996|Anual,1997|T1,1997|T2,1997|T3,1997|T4,1997|6 Meses,1997|9 Meses,1997|Anual,1998|T1,1998|T2,1998|T3,1998|T4,1998|6 Meses,1998|9 Meses,1998|Anual,1999|T1,1999|T2,1999|T3,1999|T4,1999|6 Meses,1999|9 Meses,1999|Anual,2000|T1,2000|T2,2000|T3,2000|T4,2000|6 Meses,2000|9 Meses,2000|Anual,2001|T1,2001|T2,2001|T3,2001|T4,2001|6 Meses,2001|9 Meses,2001|Anual,2002|T1,2002|T2,2002|T3,2002|T4,2002|6 Meses,2002|9 Meses,2002|Anual,2003|T1,2003|T2,2003|T3,2003|T4,2003|6 Meses,2003|9 Meses,2003|Anual,2004|T1,2004|T2,2004|T3,2004|T4,2004|6 Meses,2004|9 Meses,2004|Anual,2005|T1,2005|T2,2005|T3,2005|T4,2005|6 Meses,2005|9 Meses,2005|Anual,2006|T1,2006|T2,2006|T3,2006|T4,2006|6 Meses,2006|9 Meses,2006|Anual,2007|T1,2007|T2,2007|T3,2007|T4,2007|6 Meses,2007|9 Meses,2007|Anual,2008|T1,2008|T2,2008|T3,2008|T4,2008|6 Meses,2008|9 Meses,2008|Anual,2009|T1,2009|T2,2009|T3,2009|T4,2009|6 Meses,2009|9 Meses,2009|Anual,2010|T1,2010|T2,2010|T3,2010|T4,2010|6 Meses,2010|9 Meses,2010|Anual,2011|T1,2011|T2,2011|T3,2011|T4,2011|6 Meses,2011|9 Meses,2011|Anual,2012|T1,2012|T2,2012|T3,2012|T4,2012|6 Meses,2012|9 Meses,2012|Anual,2013|T1,2013|T2,2013|T3,2013|T4,2013|6 Meses,2013|9 Meses,2013|Anual,2014|T1,2014|T2,2014|T3,2014|T4,2014|6 Meses,2014|9 Meses,2014|Anual,2015|T1,2015|T2,2015|T3,2015|T4,2015|6 Meses,2015|9 Meses,2015|Anual,2016|T1,2016|T2,2016|T3,2016|T4,2016|6 Meses,2016|9 Meses,2016|Anual,2017|T1,2017|T2,2017|T3,2017|T4,2017|6 Meses,2017|9 Meses,2017|Anual,2018|T1,2018|T2,2018|T3,2018|T4,2018|6 Meses,2018|9 Meses,2018|Anual,2019|T1,2019|T2,2019|T3,2019|T4,2019|6 Meses,2019|9 Meses,2019|Anual,2020|T1<P>,2020|T2<P>,2020|T3<P>,2020|T4<P>,2020|6 Meses<P>,2020|9 Meses<P>,2020|Anual<P>,2021|T1<P>,2021|T2<P>,2021|T3<P>,2021|T4<P>,2021|6 Meses<P>,2021|9 Meses<P>,2021|Anual<P>,2022|T1<R>,2022|T2<P>,2022|T3,2022|T4,2022|6 Meses,2022|9 Meses,2022|Anual
Actividades secundarias|21---Minería|213---Servicios relacionados con la minería,NA,NA,NA,NA,NA,NA,NA,10.078,12.071,3.72,-6.855,11.011,8.791,4.769,61.476,67.925,66.057,50.895,64.525,64.97,61.753,9.749,11.099,30.514,82.704,10.4,16.277,30.44,114.025,114.65,91.963,45.879,114.329,106.993,88.742,58.426,19.986,0.87,2.262,39.732,27.911,21.991,-6.905,11.635,42.701,66.953,0.838,10.879,21.729,66.275,73.987,48.235,12.414,69.84,63.171,49.701,34.422,2.598,3.433,29.008,19.35,14.886,17.701,-1.318,31.409,40.045,29.953,12.006,19.086,21.459,37.695,14.717,6.864,5.078,26.72,20.824,17.144,6.694,24.524,25.652,28.537,14.404,17.358,19.701,5.147,2.746,3.47,10.192,4.017,3.863,5.288,4.563,10.339,18.156,9.811,7.248,10.304,10.188,11.404,19.567,11.767,35.288,15.308,14.246,19.186,29.652,33.992,42.783,21.831,31.805,35.027,31.511,26.112,12.026,1.237,-13.191,19.01,13.493,6.905,7.243,18.654,2.904,-4.576,12.659,9.958,7.044,-3.081,-13.291,11.362,57.506,-8.184,-3.119,7.715,11.281,9.421,10.186,1.36,10.403,10.338,7.992,3.572,-6.177,1.271,-1.285,-0.989,-0.317,-0.555,18.739,2.152,7.5,-11.466,11.385,10.211,4.934,6.381,10.621,-11.506,-17.753,8.105,2.325,-1.8,-3.969,-18.894,-6.211,14.798,-10.179,-9.167,-5.044,-6.133,-5.453,-10.677,-13.106,-5.877,-7.141,-8.381,-16.359,7.253,12.228,8.022,-7.448,-2.466,-0.397,17.167,3.495,25.289,12.41,11.188,15.296,14.678,15.026,32.797,8.179,1.989,22.26,17.802,14.486,2.553,-1.322,12.236,23.765,0.84,4.153,7.817,27.432,23.746,,,25.837,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,9.432,15.742,18.744,21.226,12.682,14.852,16.511,23.84,46,44.153,45.535,35.563,38.743,40.582,60.088,31.729,33.06,42.834,43.931,39.75,40.614,34.127,25.621,22.009,17.953,29.692,26.878,24.337,16.561,16.689,19.07,21.586,16.626,17.486,18.594,34.217,37.596,34.739,32.136,35.925,35.502,34.57,14.287,11.184,8.926,7.552,12.699,11.36,10.325,12.299,11.97,10.376,8.958,12.133,11.523,10.843,5.469,13.753,17.26,19.458,9.644,12.26,14.136,27.382,18.108,9.209,3.926,22.533,17.752,13.981,6.3,5.755,14.638,12.618,6.025,8.892,9.819,10.727,8.781,5.681,5.024,9.749,8.324,7.482,5.715,5.068,9.55,11.85,5.393,6.814,8.069,6.716,8.98,8.555,10.334,7.841,8.091,8.67,6.463,10.785,12.841,14.777,8.633,10.115,11.336,9.153,7.099,4.283,1.269,8.101,6.724,5.251,6.575,0.095,-4.706,-12.509,3.289,0.47,-2.901,-8.109,-3.135,-3.046,2.655,-5.665,-4.789,-3.047,-2.819,-6.251,-3.82,-3.065,-4.551,-4.302,-3.996,0.391,10.442,11.387,15.396,5.373,7.431,9.424,21.728,18.242,20.522,17.738,19.917,20.132,19.5,5.81,-2.293,-3.925,-6.071,1.659,-0.329,-1.821,-9.41,-1.824,6.047,21.7,-5.675,-1.653,4.156,53.936,62.007,45.62,26.329,58.072,53.465,45.578,8.292,1.591,9.68,10.469,4.773,6.496,7.498,9.739,17.153,14.987,12.313,13.515,14.047,13.598,2.194,-12.499,-11.397,-12.411,-5.528,-7.668,-8.883,-5.474,7.507,2.903,5.025,0.845,1.565,2.418,6.919,8.829,,,7.91,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final|221---Generación, transmisión y distribución de energía eléctrica",NA,NA,NA,NA,NA,NA,NA,5.522,12.903,17.742,23.193,9.334,12.374,15.177,29.634,56.295,52.806,53.147,43.853,47.245,48.881,69.722,34.92,34.902,44.885,49.556,43.795,44.106,33.871,24.066,20.712,17.51,28.745,25.782,23.411,18.061,19.219,21.614,22.938,18.644,19.695,20.581,34.736,36.434,32.457,29.981,35.595,34.467,33.218,10.845,8.075,6.351,5.084,9.434,8.342,7.457,10.808,10.804,9.547,8.357,10.806,10.368,9.834,5.189,15.038,18.814,20.648,10.143,13.136,15.104,29.065,18.234,7.886,2.791,23.375,17.76,13.65,7.467,6.978,17.142,13.863,7.221,10.516,11.347,9.598,6.459,2.82,2.54,8.021,6.19,5.263,4.503,4.76,10.581,13.13,4.63,6.659,8.26,6.456,9.093,9.124,12.353,7.763,8.244,9.306,7.886,13.307,14.74,15.186,10.607,12.079,12.905,7.79,4.336,1.144,-1.136,6.015,4.239,2.782,5.681,-0.985,-6.156,-16.172,2.309,-0.687,-4.724,-12.343,-8.04,-8.295,-1.409,-10.237,-9.587,-7.711,-5.992,-8.824,-5.843,-4.789,-7.413,-6.88,-6.368,-1.199,11.246,12.304,17.256,4.948,7.471,9.909,26.206,21.539,24.445,21.077,23.762,24.007,23.228,6.467,-3.814,-5.342,-8.46,1.18,-1.165,-3.071,-14.151,-5.447,4.563,24.812,-9.896,-4.917,2.418,68.783,80.199,56.744,31.35,74.639,67.861,56.884,8.326,0.187,9.816,10.944,4.019,6.069,7.296,10.676,19.848,17.103,13.767,15.351,15.993,15.413,1.809,-14.903,-13.82,-15.445,-7.042,-9.548,-11.061,-7.223,7.29,2.447,5.231,-0.186,0.741,1.836,6.823,9.017,,,7.967,,
"Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final|222---Suministro de agua y suministro de gas por ductos al consumidor final",NA,NA,NA,NA,NA,NA,NA,26.709,28.691,23.657,12.409,27.717,26.329,22.635,2.516,4.804,3.791,8.138,3.689,3.723,4.797,15.258,12.685,20.405,28.56,13.925,16.094,19.224,35.881,36.735,31.991,21.421,36.319,34.816,31.19,6.434,0.286,1.168,11.323,3.275,2.559,4.755,30.333,46.556,54.049,50.198,38.428,43.666,45.405,40.929,33.487,27.652,25.455,36.998,33.638,31.387,21.375,18.743,15.399,12.611,20.02,18.433,16.904,7.026,6.784,8.32,12.504,6.903,7.377,8.674,18.192,17.374,17.558,11.039,17.776,17.702,15.957,-0.662,-1.442,0.14,5.393,-1.058,-0.654,0.863,18.012,23.612,25.059,20.601,20.84,22.274,21.835,12.978,6.762,3.806,5.024,9.767,7.695,7.002,8.157,8.37,5.183,-1.254,8.264,7.232,5.072,-1.302,-2.914,1.155,12.102,-2.113,-1.039,2.105,17.282,24.614,26.191,17.412,20.94,22.704,21.314,11.482,5.825,3.409,8.196,8.574,6.79,7.147,13.898,21.223,23.603,20.454,17.568,19.587,19.809,9.874,3.442,3.8,3.112,6.551,5.6,4.958,5.834,7.77,8.25,9.238,6.805,7.296,7.788,7.424,6.942,6.61,5.873,7.18,6.985,6.699,3.343,3.635,1.938,3.637,3.491,2.96,3.133,8.92,11.277,11.75,10.534,10.112,10.666,10.632,8.687,6.118,5.616,5.983,7.374,6.774,6.571,8.13,8.914,8.953,8.084,8.526,8.67,8.521,5.298,4.222,3.607,4.819,4.753,4.365,4.48,4.11,0.767,3.332,4.558,2.424,2.729,3.195,3.053,8.516,5.218,4.095,5.763,5.578,5.196,7.338,7.959,,,7.654,,
Actividades secundarias|23---Construcción,NA,NA,NA,NA,NA,NA,NA,28.002,35.553,33.944,24.507,31.662,32.474,30.293,-7.783,-8.959,-6.873,5.979,-8.37,-7.832,-4.219,38.492,44.692,54.99,43.505,41.567,46.446,45.595,28.937,32.65,29.2,23.541,30.819,30.196,28.297,37,28.92,31.246,27.719,32.848,32.236,30.995,27.333,22.683,18.716,19.426,25.014,22.628,21.77,21.472,25.704,22.759,15.143,23.543,23.256,21.124,4.735,-0.49,4.394,3.119,2.133,2.959,2.999,0.015,8.678,2.83,8.243,4.218,3.704,4.839,19.323,14.346,6.652,6.787,16.805,13.076,11.453,13.277,20.182,15.594,20.56,16.697,16.315,17.365,11.795,6.877,5.014,8.511,9.286,7.815,7.992,7.18,14.017,22.645,18.3,10.591,14.633,15.569,13.551,6.666,4.207,11.129,10.01,7.928,8.764,8.737,17.838,12.328,8.106,13.275,12.947,11.655,1.797,-4.37,-4.285,-6.347,-1.402,-2.395,-3.417,4.322,3,1.297,6.608,3.657,2.86,3.799,0.261,8.091,14.088,20.472,4.176,7.474,10.82,13.882,9.482,8.689,-1.116,11.599,10.572,7.301,-0.756,-1.472,-6.356,-1.259,-1.121,-2.938,-2.505,1.886,5.491,6.774,8.69,3.714,4.739,5.771,5.324,4.614,12.544,3.242,4.958,7.548,6.392,9.578,9.44,3.877,11.917,9.507,7.496,8.647,13.955,8.852,9.998,7.868,11.333,10.872,10.066,8.386,12.659,9.161,3.543,10.532,10.063,8.348,6.915,-4.315,-5.833,-5.276,1.165,-1.213,-2.234,-6.535,-28.564,-13.129,-5.264,-17.203,-15.884,-13.298,0.169,43.15,25.589,16.282,18.127,20.623,19.468,14.324,17.562,,,15.963,,
Actividades secundarias|23---Construcción|236---Edificación,NA,NA,NA,NA,NA,NA,NA,23.375,28.009,26.862,17.936,25.601,26.045,23.91,-9.847,-9.489,-5.944,10.4,-9.672,-8.35,-3.65,44.062,53.652,62.009,50.01,48.767,53.586,52.559,32.419,34.1,29.527,23.724,33.27,31.833,29.543,40.412,33.196,37.086,33.596,36.733,36.866,35.984,28.719,22.861,17.727,18.366,25.81,22.756,21.593,20.225,24.149,21.238,13.57,22.129,21.806,19.682,4.436,0.032,3.324,1.017,2.265,2.647,2.248,-3.772,2.453,-2.131,2.722,-0.77,-1.264,-0.3,15.722,13.388,7.035,5.836,14.56,11.852,10.354,15.928,22.893,13.021,19.004,19.361,17.178,17.614,8.587,3.711,4.086,8.972,6.112,5.44,6.294,5.866,15.16,27.751,22.964,10.475,16.139,17.83,13.843,4.803,2.415,9.18,9.17,6.734,7.367,7.454,17.603,9.468,3.104,12.491,11.445,9.251,-7.659,-13.454,-8.625,-8.032,-10.666,-9.972,-9.49,9.326,3.708,-3.456,1.745,6.502,3.067,2.734,-3.08,8.576,16.416,24.076,2.625,7.082,11.327,15.995,9.31,8.875,-1.531,12.533,11.248,7.69,-0.592,-1.466,-7.489,-2.768,-1.032,-3.252,-3.129,1.324,7.536,7.097,9.831,4.435,5.31,6.465,3.128,4.6,17.13,4.189,3.887,8.315,7.227,12.298,12.621,6.204,16.335,12.466,10.202,11.773,15.452,8.982,11.996,9.752,12.088,12.056,11.442,10.495,14.446,8.045,4.014,12.492,10.943,9.124,10.241,-3.152,-3.849,-3.112,3.353,0.91,-0.096,-5.469,-32.9,-13.374,-4.645,-18.689,-16.971,-13.98,-2.025,51.421,24.474,12.01,19.231,20.999,18.58,12.074,12.982,,,12.533,,
Actividades secundarias|23---Construcción|237---Construcción de obras de ingeniería civil,NA,NA,NA,NA,NA,NA,NA,60.869,84.026,73.76,45.863,72.356,72.874,63.81,-0.517,-13.283,-18.901,-14.251,-7.278,-11.589,-12.385,4.96,8.3,21.492,20.769,6.614,11.676,14.335,15.802,26.815,24.359,11.454,21.343,22.46,19.06,7.019,-10.028,-11.066,-5.628,-1.945,-5.373,-5.447,13.78,33.641,44.083,52.477,23.362,30.682,36.972,54.992,52.505,42.31,22.277,53.692,49.259,40.59,4.364,-2.575,9.756,22.584,0.765,4.104,9.268,35.449,60.528,45.81,38.401,48.025,47.158,44.413,38.468,18.497,6.723,7.741,27.608,19.506,15.972,3.603,9.165,21.967,23.477,6.412,11.801,15.06,26.82,20.208,11.921,11.573,23.394,19.058,16.816,13.597,13.027,9.683,7.581,13.309,12.021,10.75,12.23,12.926,14.308,24.307,12.58,13.181,16.273,24.818,34.479,34.949,29.149,29.697,31.542,30.831,31.281,20.126,4.618,-7.322,25.44,17.935,10.528,-9.623,0.692,12.252,21.17,-4.451,0.89,5.877,7.812,5.428,9.214,12.693,6.552,7.499,8.961,8.444,8.449,7.254,-0.952,8.446,8.015,5.405,-0.965,0.48,-3.281,1.716,-0.21,-1.312,-0.484,-1.921,-2.326,3.587,4.535,-2.134,-0.122,1.18,10.045,3.734,5.517,-1.085,6.729,6.287,4.158,2.46,-0.927,-10.922,-6.511,0.731,-3.489,-4.318,2.138,-2.253,-1.193,1.788,-0.067,-0.444,0.154,-3.303,6.357,6.864,-3.676,1.443,3.241,1.357,-2.125,-8.791,-8.853,-11.655,-5.559,-6.69,-7.975,-16.624,-14.185,-15.727,-13.899,-15.411,-15.517,-15.115,-0.565,3.271,24.965,28.07,1.371,9.265,14.005,21.109,26.822,,,24.046,,
Actividades secundarias|23---Construcción|238---Trabajos especializados para la construcción,NA,NA,NA,NA,NA,NA,NA,24.916,32.849,35.555,34.683,28.897,31.321,32.225,-3.758,0.376,4.103,13.401,-1.62,0.531,4.055,50.369,40.841,53.725,35.777,45.341,48.604,44.777,20.779,29.585,31.452,35.134,25.282,27.766,29.828,42.529,38.768,33.007,24.993,40.54,37.42,33.8,27.839,15.066,10.823,3.943,21.168,17.021,13.462,8.665,16.793,18.347,18.591,12.696,14.842,15.776,7.227,-2.074,6.482,-2.944,2.446,4.025,2.246,-4.028,4.17,-4.499,6.599,0,-1.802,0.234,21.351,14.978,4.24,11.212,18.089,12.695,12.313,8.91,18.095,23.115,25.273,13.488,16.956,19.079,14.862,10.938,1.187,1.163,12.827,8.413,6.466,6.676,8.097,11.573,8.073,7.401,8.878,8.672,13.649,10.001,1.755,2.317,11.777,8.141,6.664,-7.449,-6.338,-4.818,1.832,-6.888,-6.182,-4.231,14.524,15.704,9.164,8.864,15.124,13.06,11.974,5.993,3.971,8.277,5.052,4.961,6.069,5.813,6.673,11.065,11.626,18.29,8.894,9.827,11.941,12.553,12.692,10.756,1.163,12.625,11.977,9.122,-1.344,-5.485,-6.22,1.085,-3.481,-4.421,-3.074,12.924,10.064,11.961,11.809,11.478,11.641,11.684,9.289,6.391,1.182,7.376,7.843,5.594,6.049,7.798,10.404,20.456,24.742,9.081,12.761,15.86,25.388,26.757,16.266,7.221,26.07,22.682,18.376,13.605,11.734,18.433,11.616,12.668,14.556,13.814,1.122,-4.853,-12.176,-8.222,-1.847,-5.344,-6.056,-0.98,-22.568,-8.498,1.988,-11.377,-10.473,-7.461,11.951,57.413,32.144,25.658,31.082,31.423,29.887,18.651,29.851,,,24.311,,
Actividades secundarias|31-33---Industrias manufactureras,NA,NA,NA,NA,NA,NA,NA,4.58,10.464,11.142,10.952,7.528,8.73,9.306,33.706,36.958,43.371,56.495,35.38,38.096,42.94,50.09,43.244,40.835,37.61,46.525,44.517,42.526,26.15,30.797,28.614,22.59,28.516,28.549,26.891,26.739,16.835,20.996,19.321,21.607,21.397,20.839,14.065,18.358,16.48,9.125,16.202,16.297,14.393,15.552,14.116,16.587,13.132,14.824,15.429,14.848,6.15,1.572,-3.412,-2.36,3.843,1.326,0.407,-5.886,2.25,2.37,5.097,-1.876,-0.472,0.879,3.773,-0.168,-0.213,2.811,1.749,1.081,1.519,8.376,13.381,15.683,12.612,10.898,12.504,12.532,3.743,2.262,-1.106,4.246,2.98,1.569,2.255,14.115,18.503,22.932,15.506,16.36,18.569,17.769,9.499,3.612,0.648,0.498,6.432,4.416,3.412,3.224,8.29,8.074,7.751,5.794,6.56,6.856,-4.739,-12.775,-7.526,0.552,-8.911,-8.439,-6.183,12.437,19.846,14.109,7.458,16.121,15.428,13.284,7.455,4.586,7.288,13.52,5.982,6.427,8.236,18.222,19.12,15.11,7.726,18.677,17.453,14.85,0.424,-0.052,-0.924,-0.776,0.182,-0.19,-0.337,4.456,5.717,8.75,12.999,5.096,6.315,7.985,14.548,15.175,16.171,12.347,14.867,15.312,14.537,8.525,8.277,7.177,10.021,8.398,7.978,8.502,16.624,11.384,7.765,7.163,13.947,11.838,10.622,3.124,10.498,10.601,7.355,6.806,8.054,7.878,4.936,0.731,3.697,-0.405,2.764,3.078,2.205,1.922,-25.07,-0.114,7.211,-11.746,-7.807,-4.138,6.819,45.993,10.395,11.777,23.662,18.794,16.877,15.617,16.27,,,15.948,,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria,NA,NA,NA,NA,NA,NA,NA,6.808,8.536,11.706,11.434,7.663,8.942,9.577,29.398,42.041,38.428,51.404,35.706,36.589,40.429,51.285,37.381,40.41,34.725,44.024,42.836,40.569,21.797,24.633,20.692,19.154,23.21,22.396,21.528,12.667,10.24,16.499,19.005,11.444,13.055,14.618,22.078,21.372,19.582,14.452,21.726,21.022,19.23,13.32,11.222,12.774,12.53,12.277,12.439,12.462,7.418,11.973,10.858,8.088,9.661,10.05,9.536,7.132,5.57,4.851,6.099,6.347,5.857,5.919,7.899,7.845,9.862,11.071,7.872,8.518,9.179,12.018,10.464,9.486,8.601,11.243,10.665,10.122,6.834,9.146,8.15,2.493,7.979,8.035,6.595,3.813,2.969,2.805,9.731,3.39,3.2,4.831,10.266,11.303,12.344,9.557,10.783,11.289,10.836,8.545,11.301,11.219,10.58,9.926,10.349,10.409,12.928,6.789,6.015,6.893,9.814,8.56,8.129,6.907,6.04,7.141,7.676,6.48,6.693,6.944,8.124,9.179,12.147,12.194,8.642,9.776,10.399,13.501,10.626,9.147,9.757,12.082,11.111,10.757,3.612,10.266,4.526,2.199,6.855,6.099,5.087,2.007,1.678,4.459,3.52,1.842,2.679,2.891,8.511,7.057,5.902,6.494,7.781,7.169,6.998,5.912,9.859,7.238,10.906,7.88,7.674,8.49,10.289,6.52,7.766,5.809,8.375,8.18,7.568,6.357,7.664,4.882,4.356,7.009,6.331,5.829,2.222,2.625,7.422,4.215,2.425,3.997,4.052,5.745,1.488,2.475,7.639,3.603,3.236,4.341,5.589,11.616,15.331,13.998,8.56,10.745,11.587,17.105,18.964,,,18.047,,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3111---Elaboración de alimentos para animales,NA,NA,NA,NA,NA,NA,NA,0.425,-0.41,3.105,5.708,0.005,1.031,2.186,20.592,38.705,48.703,71.276,29.662,36.096,45.083,63.092,76.719,62.651,31.841,70.392,67.534,56.769,13.637,-4.087,-5.735,1.88,3.79,0.376,0.758,10.544,12.56,17.72,17.558,11.579,13.646,14.649,13.271,4.862,0.77,-2.252,8.916,6.076,3.886,-3.498,-0.492,3.037,6.155,-1.999,-0.331,1.274,11.207,11.528,10.944,7.663,11.37,11.224,10.3,2.152,6.614,7.068,8.067,4.414,5.321,6.016,10.334,10.539,8.025,9.262,10.44,9.601,9.514,9.956,10.742,14.112,4.294,10.364,11.646,9.754,2.895,-0.961,0.295,6.911,0.89,0.682,2.206,8.078,10.246,6.811,4.411,9.184,8.357,7.348,16.304,11.412,11.785,24.531,13.783,13.097,15.943,14.195,27.743,39.088,25.688,21.032,27.162,26.768,22.169,12.535,3.87,3.431,17.038,12.148,9.837,0.566,-4.355,-8.073,-1.182,-1.954,-4.059,-3.341,6.579,20.754,26.5,30.403,13.661,17.892,21.084,25.865,13.885,12.151,7.888,19.507,16.906,14.428,1.458,-4.456,-4.003,-3.333,-1.533,-2.371,-2.62,-3.544,-1.557,-1.806,-2.564,-2.569,-2.315,-2.379,3.792,9.804,13.216,14.359,6.773,8.933,10.326,13.543,13.684,13.159,13.59,13.615,13.456,13.492,8.298,2.482,-1.92,-0.656,5.331,2.811,1.887,1.203,8.308,12.681,5.859,4.731,7.367,6.975,5.79,2.798,0.669,3.604,4.254,3.007,3.16,8.36,13.499,8.008,8.766,10.962,9.957,9.65,14.617,16.796,28.723,22.385,15.745,20.08,20.67,19.084,22.156,,,20.689,,
Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3112---Molienda de granos y de semillas y obtención de aceites y grasas,NA,NA,NA,NA,NA,NA,NA,11.984,15.07,17.626,16.64,13.553,14.964,15.404,23.345,60.757,72.043,104.387,42.615,53.049,66.661,103.34,56.373,42.239,20.007,76.072,62.587,48.741,6.605,0.853,-9.943,-5.148,3.639,-1.097,-2.16,2.449,5.422,26.52,18.784,3.941,11.11,13.062,13.41,11.51,0.257,-1.778,12.443,8.037,5.415,-2.352,-3.565,-1.011,5.065,-2.964,-2.309,-0.473,2.754,2.743,6.765,5.318,2.749,4.114,4.43,4.389,8.07,4.676,3.165,6.235,5.691,5.022,8.342,8.955,10.11,14.987,8.655,9.157,10.675,17.2,12.618,12.651,7.907,14.856,14.088,12.416,0.09,2.328,-1.908,-1.817,1.213,0.14,-0.368,1.584,-0.572,2.069,6.93,0.491,1.022,2.534,13.389,15.294,19.483,26.22,14.345,16.094,18.796,28.845,46.811,35.976,21.376,37.936,37.249,32.748,15.182,-1.46,-2.106,-0.819,6.219,3.33,2.254,-2.612,-2.41,0.778,2.925,-2.511,-1.43,-0.335,10.001,14.578,18.978,19.346,12.29,14.538,15.787,21.031,15.144,12.253,9.926,18.027,16.011,14.382,2.758,1.769,-0.295,-2.214,2.266,1.401,0.471,-1.461,-1.061,0.389,1.906,-1.263,-0.714,-0.058,1.032,1.39,1.243,0.862,1.21,1.221,1.129,4.854,9.056,8.086,12.05,6.944,7.328,8.53,11.223,8.122,10.259,7.523,9.65,9.856,9.243,5.381,11.537,8.443,8.696,8.459,8.454,8.517,6.052,1.016,2.785,1.819,3.462,3.232,2.866,6.805,9.227,9.721,11.279,8.021,8.596,9.284,10.083,10.817,14.722,16.884,10.456,11.913,13.211,19.63,21.525,,,20.595,,
"Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria|3113---Elaboración de azúcares, chocolates, dulces y similares",NA,NA,NA,NA,NA,NA,NA,9.246,-4.266,26.187,14.064,3.235,6.026,7.395,24.23,57.471,24.975,49.221,37.943,36.066,38.446,67.968,35.555,40.01,37.261,52.704,51.017,48.334,13.176,16.577,33.227,10.634,14.598,16.894,15.764,3.995,12.699,-0.623,22.331,7.696,6.528,9.253,24.422,10.652,31.885,10.9,18.294,20.075,18.303,-1.245,-6.274,17.563,-0.523,-3.338,-0.331,-0.365,5.864,24.447,-1.681,12.49,13.364,10.81,11.114,8.195,-4.655,5.761,10.386,2.501,2.992,4.345,9.728,7.424,10.828,10.254,8.778,9.095,9.32,8.775,7.326,5.238,18.875,8.185,7.722,9.899,2.872,11.791,16.581,-4.831,6.473,8.025,5.31,-1.561,-3.501,11.221,12.23,-2.384,-0.13,2.228,10.767,17.402,2.609,-5.751,13.547,11.53,7.909,-2.869,-4.851,13.275,18.991,-3.728,-0.842,2.787,6.709,-13.708,-2.746,24.946,-2.035,-2.173,3.571,41.255,54.116,14.726,15.208,46.106,40.058,33.708,8.175,-8.684,-0.695,2.192,1.467,1.125,1.36,3.994,13.955,12.521,7.644,7.561,8.33,8.178,-13.448,6.38,0.801,-15.282,-5.926,-4.842,-7.148,-11.737,-10.201,-0.618,10.051,-11.078,-9.293,-5.395,6.785,10.558,10.947,11.352,8.42,8.892,9.469,30.713,25.505,2.383,14.302,28.412,23.455,21.273,19.287,5.547,6.416,10.36,13.354,12.258,11.832,3.731,2.964,8.464,-11.806,3.422,4.177,0.632,-6.059,8.116,0.201,3.431,-0.385,-0.294,0.43,6.89,-9.788,-0.057,29.225,-0.356,-0.309,5.604,-8.883,-8.068,24.209,-14.106,-8.563,-3.416,-6.035,1.36,19.194,,,8.412,,
